V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
0.148299379637168,0.21048290866635336,0.20264665675318397,0.41416759220322524,0.19800807460683809,0.11597262087862395,0.29962551624530737,0.22479880059344873,0.8873821221722402,0.9177245744607067,0.6643018990959623,0.4573218813006804,0.46790145201496675,0.515147157460012,0.6477178969783268,0.37553948100739976,0.25881982168124157,0.2449051909960221,0.1067411169922765,0.2759416108032859,0.19981129681891982,0.2896997544039961,0.5193014735950274,0.33547440104923854,0.27359875963164987,0.16295465893868158,1,0.3790545269981803,0.8345744754728026,0.1297038670007635,0.895783453350272,0.56161884966704545
0.3077812774961172,0.754766829518628,0.37942605859432227,0.5651983635754488,0.4262278269614448,0.3775081384660323,0.3924550739831369,0.48090736478804114,0.16738625068456145,0.42424191714308274,0.47128686549044374,0.23435715096564766,0.36946892839684287,1,0.14986624720192793,0.9993584995752481,0.3002122244642139,0.8098671221373671,0.40938066457007827,0.7982602729012468,0.3789453271015418,0.577191670376791,0.14638597020745034,0.4958143342857011,0.925222612924226,0.7075620838256004,0.21612548575876242,0.39243307769031627,0.24021044764580782,0.48442436388289,0.23195379301605246,0.5306688609826116
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.21848179332302184,0.23441264775020795,0.31151965050824876,0.43188342136993463,0.23868753171701976,0.42402550952858953,0.31389960856025667,0.43629004730813653,0.5264188792464393,0.4348442218842309,0.7384319800538962,0.3734639880370304,0.44902302749530565,0.7534138558414216,0.5884748072414488,0.9641314980930101,0.30947878256429606,0.15539192828505607,0.18801793209396073,0.38373460634561524,0.24263038267634485,0.3456912491867944,0.384516959973319,0.4248021146676028,0.4541375017327824,0.8081525589266628,0.8393929340673636,0.5683567397969719,0.290444324403518,0.4232509705328216,1,0.38510129870140336
0.09291108737522989,0.1884853257370249,0.11366955009296817,0.1853310683727846,0.12802552942819295,0.10233736898142452,0.2691952802380602,0.14753478296039726,0.45087116039217146,0.4269008659980758,0.6430996399694225,0.25567213646327297,0.20620415186425778,0.8859906024927339,1,0.24317789421127198,0.14019026314711422,0.4399119593259588,0.6846098578200139,0.7315735332061984,0.7985138105328698,0.7233725795612965,0.313139386445587,0.4574227579382531,0.23314253650163244,0.23749977742664236,0.13686980480274508,0.21968019127568433,0.17646029542951186,0.20523589061869077,0.14043038642707362,0.08745154972161205
0.33464066152921484,0.47177671099066215,0.716061140428765,0.7075009294440798,0.621017703531546,0.49324534609735404,0.3426877553032376,0.9999999999999999,0.4576593258433329,0.5408970363722807,0.4101244553113035,0.2124777075797874,0.14808562382567567,0.377969637252404,0.39948547688821984,0.2073476262615234,0.49604263264740234,0.14101253164734517,0.17930970889677733,0.25483463282750257,0.6156829599246413,0.5233495984994838,0.6087773272909734,0.9904773195930187,0.2873427285279091,0.2503771199463361,0.2857294229708769,0.3802229172426674,0.6044570819517395,0.36735000517081334,0.53289281872659,0.8084459112202707
0.25090357405765434,0.9622057020689968,0.19586393657814088,1,0.2694092369596199,0.1764886486588392,0.23731476883383115,0.20538900461522397,0.2560290881402011,0.2275266406533869,0.3017754993065127,0.24691397797994652,0.4065584441252003,0.27268494752631617,0.2815012802387065,0.2952831230168049,0.6801932196404696,0.6956020901155008,0.6265831928176914,0.45958912415886716,0.5465542662771589,0.30546773780748293,0.48527148556192345,0.40428720976228527,0.11979223513954543,0.18385669452731873,0.3030915581029097,0.10654093623214739,0.23674521680103194,0.16225804605705954,0.3862930255691829,0.42489314211453566
0.21201518807616332,0.2984448817849578,0.36785515755547676,0.20303786298744242,0.27992546279591507,0.5197329845703008,0.2058285153476305,0.464811397005389,0.37007433361841935,0.5063562654405053,0.5122002866752823,0.5746572966438805,0.40871287661448646,0.4665664454501816,0.5956106371251043,0.4102118460263956,0.40380057574957334,0.17411433835077494,0.4866935032283536,0.2882083831463806,0.6996178105233649,0.13278890012670097,0.3858083352826737,0.24929001166998657,0.14138380424591246,0.4646590737255115,0.2870679076009793,1,0.20214369218819664,0.39153529591704994,0.23033355596519844,0.11927900103727442
0.5750617972631641,0.4699823084761242,0.39267036780006426,0.4682490556751602,0.5310147874613032,0.3270461489791522,0.7089426134361324,0.48162135978373616,0.48726702775872194,0.48276368935075187,0.417448780673849,0.33522400308810885,0.2921747365102465,0.34046992681006405,0.38072039465061325,0.3607815616755569,0.2210960120333661,0.540568367615482,1,0.378211473483525,0.31889759100298126,0.25800516358083925,0.4623321741703349,0.16836598426350538,0.3086554558011762,0.44342045255419105,0.2788409277081813,0.45409581449021147,0.2312539213778811,0.49180244353767855,0.40101530047894374,0.5962705636475185
0.18283857029020814,0.09519160459242529,0.07334863031827002,0.0598055604192592,0.26649442666744055,0.31557257669640154,0.36726772063494095,0.543593558424253,0.19421046631298938,0.06300864437637185,0.8598325288936792,0.8003584693155222,0.22422527257429595,0.6966624916039963,1,0.514349338037154,0.38637362686721005,0.1885697171818396,0.6234738573502626,0.2516706751632128,0.6755006837002959,0.4990618011484439,0.8579853015891565,0.8622035583415657,0.12876608196166384,0.13010954222038199,0.38468156741172016,0.5323913892188805,0.4979375312221991,0.13772916160002116,0.5560903654306668,0.10630835421325195
0.5380944367155251,0.6329250554605653,0.7759863236363143,0.41278777905411895,0.4580330446789563,0.47700760489443444,0.3862658525108498,0.2175218307556869,0.7383650724975371,0.5415466552004414,0.5104956461483957,0.3477350267890602,0.30550341116867735,0.780131837249233,0.6773495767927035,0.4079595072620084,0.4612578428247047,0.6399925562803567,0.5504801089260831,0.3321076623589583,0.5127789826384771,0.2332246022990552,0.4496254599472192,0.7234778473062768,0.2691369441885269,0.2279870551413807,0.5324405543116772,0.36219465359886954,0.39711253698158366,0.7215026959630962,0.9999999999999999,0.5896956121196963
0.31958980122826863,0.4606369157296914,0.7704556388830016,0.8435040057530817,0.5308893280360065,0.5470272277265843,0.25414960719449703,0.3302873073286127,0.2780923223380499,0.5022129157579064,0.29266500314509397,0.30482217164329767,0.5959213366334106,0.21244360632218479,0.32465296266322363,0.2087530592505593,0.30994208037262855,0.2959272289163197,0.4764718972471344,0.19854456702112036,0.3461671231402832,0.21328063684782184,0.4106572752602209,0.29911370696363254,0.7986118308955997,0.2812949617976786,0.47849820729068837,0.3460150949906979,0.6652056202497182,0.1532770050130837,0.16261958939913385,0.9999999999999999
1,0.7382096447773674,0.12776554062535542,0.7972862061639782,0.4980070120649924,0.4776395414225139,0.7360652432608022,0.1575529872771045,0.4320390099554948,0.0786564373610577,0.30152575981855423,0.2148418135225249,0.42421773694526715,0.07291874182052939,0.08787162859306648,0.30057603217249873,0.6833633768613675,0.6347696241021065,0.9454320546272506,0.7366764494921498,0.8070903908513563,0.5319622521609062,0.3332850804464503,0.2937991205598846,0.21652675738266308,0.0908936170907591,0.32130677172017313,0.37894623557731755,0.2680178432673188,0.06453835030500166,0.14905497434515527,0.12060419792200328
0.10226969970645286,0.06263483901063854,0.05185600801691756,0.16521061171119997,0.03280990257369901,0.0651651845847547,0.04947902561733236,0.4397150818831205,0.10842713678736632,0.6224184041485616,0.05931592040730032,1,0.6934497155886754,0.32326510664609626,0.28330205786883766,0.7519366915155627,0.7294804217624802,0.4058759958933719,0.8686980488615199,0.5653055618237511,0.3040286841870596,0.5692057125507115,0.22581033773154346,0.2120882746273603,0.7325722339280724,0.17751216732682423,0.04136593767928281,0.04221861893901857,0.05857451501382948,0.1138455667605963,0.06370999668383803,0.06005439562134355
0.10400037529658611,0.09547720539386709,0.1515213010791353,0.2228857035881641,0.14363394381924366,0.5009151501927182,0.6862681545308006,0.2695177627962717,0.5444962187574038,1,0.734032204112364,0.09261161086788111,0.1292693156429649,0.5502745950836214,0.5223989638916563,0.1415947608064869,0.5831547163536763,0.9382834893541556,0.5754416257308544,0.21930864455678986,0.2173426410134521,0.32307168623206806,0.13991685881580135,0.10482596668602934,0.18504653026285,0.8133612636272195,0.2039965474621197,0.8826084218501837,0.07501112866829346,0.08949787550899135,0.11112912386733415,0.1994686699515178
